ï..BOROUGH,BUILDING.CLASS.CATEGORY,RESIDENTIAL.UNITS,LAND..SQUARE.FEET,GROSS..SQUARE.FEET,YEAR.BUILT,SALE.PRICE,MortgageRate,CovidDummy
Queens,1 ONE FAMILY DWELLINGS,1,1620,1777,1940,969000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,2100,2048,1940,1170000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,2008,1280,1930,850000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,2008,1280,1930,800000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,2008,1280,1930,650000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1424,1925,770000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1328,1925,675000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,2520,1870,1960,988000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,1955,1831,1962,770000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,1955,1831,1970,812000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,2380,1831,1970,880000,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,1955,1831,1970,837000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,2633,1782,1960,902000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,16982,2816,1930,3275000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,4750,1774,1935,1150000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,6246,2775,1935,2850000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,5747,2314,1965,1075000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,5000,1717,1940,1090000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,3977,1050,1950,1100000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,3527,1404,1955,485000,4.06,0
Queens,1 ONE FAMILY DWELLINGS,1,6250,2564,1955,1125000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,7638,2518,1930,1120000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,5000,1840,1940,1100000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,9887,3193,1940,2070000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,9685,2760,1930,1500000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,6891,3550,1955,2100000,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,5718,1749,1950,1060000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,3840,1092,1950,600000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,3800,2174,1935,1250000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,4100,1032,1955,763688,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,4100,1038,1945,800000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,4142,1846,1955,965000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,4500,1486,1955,900000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,4500,1486,1955,865000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,6250,2132,1945,1150000,4.06,0
Queens,1 ONE FAMILY DWELLINGS,1,3800,1498,1930,708400,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,3800,1498,1930,888000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,6900,2406,1965,1218300,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,3712,1480,1960,999000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,4000,1345,1945,875000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,4057,1151,1945,940000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,4040,1200,1950,1117500,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,4040,1150,1950,880000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,4040,1150,1950,1200000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,5000,1087,1955,791700,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,3125,1156,1920,630000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,7500,2548,1925,999888,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,2740,1861,1965,875000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,2825,1566,1920,740000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,7525,2333,1925,1150000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,6967,3060,2004,2400000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,4298,3580,1998,1485000,4.06,0
Queens,1 ONE FAMILY DWELLINGS,1,5000,1552,1955,985000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,3929,1585,1905,905000,4.06,0
Queens,1 ONE FAMILY DWELLINGS,1,6250,1475,1945,531250,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,5000,1428,1925,735000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,4334,2780,2002,1340000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,4001,1977,2015,1552831,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,0,0,2016,1909219,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,0,0,2016,1872562,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,5093,2432,2016,1868488,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,5000,1144,1960,1060000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,5703,1144,1960,880000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,5500,1848,1935,1250000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,5625,1144,1960,800000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,6242,1924,1950,799870,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,6504,1235,1940,800000,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,4770,1078,1950,775000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,5085,938,1945,850000,4.06,0
Queens,1 ONE FAMILY DWELLINGS,1,5880,1688,1940,975000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,4400,900,1955,997000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,3246,1100,1955,865000,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,3767,1100,1955,650000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,4000,2806,2004,990000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,7575,1698,1925,1050000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,5000,1596,1920,999900,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,5360,1118,1950,800000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,5000,2160,1940,1220000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,5000,1972,1938,855000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,2950,1580,1935,990000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,5577,1300,1940,899000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,5000,1756,1930,1150000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,4954,2304,1930,1290000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,2928,1461,1930,940000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,2500,1632,1930,888000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,8584,1344,1950,755000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,2922,1600,1930,870000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,1600,1232,1940,630000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,4600,2750,1996,999999,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,3000,1100,1920,920000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,3033,2216,1955,885000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,4954,2025,1930,1200000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,3992,1196,1930,990000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,4045,1440,1935,1090000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,3934,1440,1935,990000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,3000,1702,1925,926000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,3000,1282,1930,800000,4.06,0
Queens,1 ONE FAMILY DWELLINGS,1,3000,1282,1930,865000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,3000,1282,1930,850000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,4150,1118,1960,900000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,2550,1812,1940,888888,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,3742,1900,1925,915000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,3750,1152,1930,780000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,4003,1152,1925,974000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,4000,1292,1950,875000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,2675,1384,1935,901000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,2600,1280,1920,890000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,2500,1568,1910,790000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,2500,1568,1930,715000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,2770,1782,1960,870000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,4000,1148,1965,1060000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,2325,1782,1960,810000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,1625,1116,1920,370500,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,3300,1650,1920,756000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,3750,1224,1960,804000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,5000,1901,1925,397325,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,2800,1418,1920,713000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,2090,1088,1950,840000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,1600,848,1910,615000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,1800,1080,1940,650000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,3850,869,1945,855000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,4300,813,1955,675000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,4963,2070,1950,1295000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,5000,1718,1920,995000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,4800,1148,1955,815000,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,4000,1144,1950,1300000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,5488,1048,1955,715000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,4000,1404,1940,870000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,6000,1650,1940,750000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,1600,1312,1920,600000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,2500,1645,1920,650000,4.06,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1478,1920,585000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1280,1930,580000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1236,1930,551050,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,2200,1938,1925,660000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1683,1920,468000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1476,1910,499800,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1366,1910,588000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,656,1120,1935,620000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,4400,2301,1960,535000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,2538,1408,1920,630000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,4033,2088,1920,780750,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,4033,2158,1920,610000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,4033,2158,1920,785000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,2018,1579,1910,668000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,5042,1641,1915,680000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,4739,1894,1920,825000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,4037,2647,1920,771193,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,3600,1974,1920,550000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,2577,1578,1925,680000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,1842,1312,1920,593500,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,1775,1118,1910,620000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,2,4033,2392,1930,995000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,3500,1536,1925,440000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,2500,1296,1920,630000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,1657,1104,1920,543000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,1650,1014,1910,515000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,2500,1466,1920,495000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,2500,1832,1920,541709,4.06,0
Queens,1 ONE FAMILY DWELLINGS,1,2701,1907,1915,590000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,1650,1200,1920,630000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,1521,1284,1910,567000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,1940,1530,1920,618000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1646,1920,659000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,1313,1152,1920,525000,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,1393,1232,1915,525000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,2258,1653,1920,660000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,2018,1328,1920,640000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,2018,1328,1920,595000,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,2119,1476,1920,600000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,2416,1248,1910,500000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,2416,1248,1910,660000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,3000,2589,1930,387000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,3000,1791,1901,675000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,3700,1456,1901,300000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,1472,1214,1920,560000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,2325,1568,1925,395000,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,1600,1128,1920,540000,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,1600,1128,1920,583000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,1600,1120,1920,265000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,1600,1120,1920,580000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,1600,1140,1920,768328,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,1600,1140,1920,346500,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,1600,1140,1920,475000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,1609,1140,1920,520500,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,1800,1144,1920,550000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,1860,1328,1920,550000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,1885,1232,1920,545000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,2325,1376,1920,680000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,2378,1328,1925,533000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1386,1930,610000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,7300,1488,1920,625000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,1650,1308,1920,600000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,2500,1517,1910,451230,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1348,1910,572000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,1485,1248,1910,400000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,1852,1686,1910,255000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,1512,1290,1920,550000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1505,1920,383500,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1505,1920,584495,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1296,1920,537329,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1336,1920,535000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1336,1920,540000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,1600,1432,1915,523000,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,1600,1432,1915,565000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,1942,1989,1920,618000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,1667,1176,1920,414560,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,1667,1176,1920,383250,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1308,1920,558900,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1312,1920,539766,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,2400,1312,1920,635000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,1600,1200,1910,575000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,2300,1302,1920,585000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1302,1920,606000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,1980,1311,1925,475000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,1800,1268,1920,650000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,1800,1268,1920,528000,4.35,0
Queens,1 ONE FAMILY DWELLINGS,1,1800,1324,1920,540000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,2577,1710,1920,725000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,2375,1716,1920,575000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1228,1920,541530,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,2100,1264,1920,525000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,4000,1675,1920,800000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,2771,1344,1925,620000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,2485,1312,1920,488250,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,2156,1448,1910,245500,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,2156,1448,1910,660000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,1943,1216,1925,590000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,1650,1344,1920,425000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,3900,1488,1930,450000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,1403,1056,1920,310000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,4260,1400,1950,930000,3.78,0
Queens,1 ONE FAMILY DWELLINGS,1,1700,1156,1940,812000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,1700,1627,1940,835000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,1700,1627,1940,848000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,1700,1589,1940,810000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,1710,1116,1945,675000,3.64,0
Queens,1 ONE FAMILY DWELLINGS,1,1548,1116,1945,760000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,1548,1116,1960,760000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,1806,1650,1960,1053000,4.06,0
Queens,1 ONE FAMILY DWELLINGS,1,1566,1080,1930,653000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,1890,1793,1945,760000,4.06,0
Queens,1 ONE FAMILY DWELLINGS,1,3230,1080,1945,540000,4.06,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1320,1930,869000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,1967,1368,1940,760000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,2500,1707,1925,980000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,2000,1386,1901,675000,3.68,0
Queens,1 ONE FAMILY DWELLINGS,1,1890,1632,1930,200000,3.99,0
Queens,1 ONE FAMILY DWELLINGS,1,1890,1632,1930,690000,3.73,0
Queens,1 ONE FAMILY DWELLINGS,1,2500,1022,1925,892000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,2500,1384,1925,995000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,2500,1232,1901,975000,3.58,0
Queens,1 ONE FAMILY DWELLINGS,1,2754,1224,1955,743000,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,2625,560,1901,700000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,2,2325,2052,1925,830000,4.46,0
Queens,1 ONE FAMILY DWELLINGS,1,1800,1782,1940,830000,3.75,0
Queens,1 ONE FAMILY DWELLINGS,1,1875,1314,1920,867000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,3000,1508,1910,820000,4.06,0
Queens,1 ONE FAMILY DWELLINGS,1,3000,1628,1930,890000,3.74,0
Queens,1 ONE FAMILY DWELLINGS,1,2650,1420,1955,803800,4.2,0
Queens,1 ONE FAMILY DWELLINGS,1,1338,1186,1925,675000,4.35,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,9000,3540,1985,1650000,4.06,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,10000,2848,1980,775000,3.74,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,5000,2200,1940,685000,4.2,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,5000,756,1920,620000,4.35,0
StatenIsland,1 ONE FAMILY DWELLINGS,2,5000,2800,2018,1221900,3.99,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,2500,1744,1950,520000,3.58,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,2650,1800,1997,650000,4.2,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,1755,1373,1986,430000,3.64,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,1471,1068,1986,363000,4.06,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,1471,1068,1986,370000,3.64,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,2475,2495,1986,609000,4.06,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,5400,2376,1970,685000,3.73,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4200,2352,1970,444132,4.06,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,7500,800,1955,625000,3.75,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,1333,1515,1992,450000,3.78,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,2575,1339,2004,570000,4.06,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,1648,1344,2003,550000,3.75,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,2400,1580,2004,615000,4.06,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,8000,4011,2000,979200,3.78,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,2002,1960,690000,3.73,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,900,1930,490000,3.78,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,8000,1920,1930,850000,3.58,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,2112,1965,566000,3.73,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4200,1290,1935,526000,3.78,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,2100,1970,630000,3.74,0
StatenIsland,1 ONE FAMILY DWELLINGS,0,6000,0,1935,411000,3.75,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,2350,2005,895000,4.06,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,6350,2322,1975,799990,3.68,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,10000,3865,1975,570000,4.35,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,5500,2149,1983,875000,3.75,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,7000,3300,1930,375000,3.74,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,8700,944,1960,360000,4.46,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4500,1638,1960,701000,3.78,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4500,1638,1960,480000,4.46,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,2224,1970,550000,3.68,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,2200,1974,690000,3.58,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,1222,1970,515000,3.73,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,1092,1955,535000,3.68,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,7350,912,1940,465000,3.78,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,8000,1800,1945,1189802,3.68,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,8000,625,1925,740000,4.46,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,1804,1940,600000,4.06,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,3960,2267,2017,870000,3.64,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,6656,2450,1965,665000,4.2,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,1690,1945,575000,3.75,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,5700,2420,1985,705000,3.99,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,2317,2017,948578,4.35,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,6000,2976,1977,900000,3.64,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,9975,4936,1989,1687000,3.68,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,2100,1995,895000,3.68,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,1232,1975,435475,3.58,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,8000,2280,1980,263133,4.35,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,6000,1820,1975,700000,3.58,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,8000,2467,1975,745000,3.64,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,3000,975,1910,480000,3.78,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,3789,1989,835000,3.73,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,2400,1987,842000,3.78,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,8000,2800,1983,990000,3.99,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4000,2250,1992,740000,4.2,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,4008,2700,1980,725000,3.73,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,8000,3085,1980,1190000,3.78,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,10000,2104,1975,875000,3.73,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,15200,2484,1940,830000,4.46,0
StatenIsland,1 ONE FAMILY DWELLINGS,1,10110,5060,1997,1350000,3.73,0
